tweet,label
@USER  But with an active membership in Antifa and a book that looks like the Imperial flag of Japan. URL,harmless
@USER @USER Great information!!! My husband has a SMI. We are very thankful he is doing ok. Many are not and it is heartbreaking. I was diagnosed almost 25 yrs. ago and we don't seem to have made much progress in all that time. I learned a lot from you. Thank you!!,harmless
@USER Hillary Clinton will be POTUS..Oops!,harmful
@USER JFC!! We need gun control NOW.,harmless
@USER Oh what a tangled web we weave when first we practice to deceive.! Give it up Serena you are looking silly now.,harmful
@USER @USER @USER Are you saying he is a turkey chocker 😶,harmful
@USER @USER In poker I would definitely move all in on this Woodward bluff.  When did Bob become a shill.  Hope the C_I pays well Bobby.,harmless
@USER Time for Canadians to let all liberals if no Trade deal in two months no vote for any liberal MP! Make that our red line. It  makes NO sense Trump has been able to secure Trade Deals around the world but Canada! Obvious to anyone with a Brain failure is Trudeau! He has failed!,harmful
@USER Fuck you dope.  Not a Fox watcher.  Independent voter that will never vote left.  Your Party is dangerous.,harmful
@USER minus well keep him how he is bruh,harmful
@USER He wants his 5 min of fame.,harmful
@USER .. newer info from this week.  This is obvious to you right?  If Kaz said in June the IPO is a go for Nov but in Sept they say it is no hold for filing issues then that is simply a change out of our control...Right?  I am not sure what you are after but it is enjoyable listening.,harmless
@USER @USER Yep. Here she is defying us to take another picture. URL,harmless
@USER @USER #Nazis. We told you.   Join #Antifa!,harmless
@USER This nigga is everywhere 😂 😂..I can't escape his spews..it's now time,harmful
@USER @USER @USER There has to be a way where conservatives who look the other way and approve oF sexual assault and victim shame to endorse their political agenda and hatred are held accountable. Why don’t you sign your name so you can be held accountable for your lies,harmful
@USER @USER Well he's a liberal so that explains it. Who knows the shooter may be a liberal as far as he knows. Liberals are very hateful violent people and must be defeated!,harmful
@USER @USER You will be voted out all together You crazy bat...,harmful
@USER Cockroach,harmful
@USER Because to liberals being a white mail is disqualifying. It’s attempt to muzzle gop on SJC. Graham (allegedly a gay white male) should take point if he has it in him. Might save him a primary figjt,harmless
@USER please draw stupid sexy nezha and nidus over the shoulder or something.,harmful
@USER Worst place I've experienced that is the fucking movies,harmful
"@USER Well, there's that one idiot you keep thinking will show up in your mirror every sundown when you rise again to walk the night in search of carnage to fill the emptiness where your heart &amp; soul used to be. Altho, now ya mention it, lots of other conservatives"" come to mind too.""",harmful
@USER And it’s always during active play! Sit your butt down people!,harmful
@USER @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.,harmless
@USER @USER Same Kamau Bell who spoke to ANTIFA and helped incite them to riot a year ago?,harmless
.@USER HOSTILE ENVIRONMENT against the POOREST and most VULNERABLE in our society just keeps on rolling. So much for #ChristianMorals eh? If you voted for this SHIT then HANG YOUR HEAD IN SHAME. @USER #JC4PMNow #POVERTY #DisabilityRights URL,harmful
@USER I condemn Israeli actions on the basis of international law. When you count angels on the head of a pin you are doomed to endless debate and mind games.,harmless
@USER End of Mos2. SM out in space hears a voice in his head asking if he’s kryptonian.Turns around and it’s MM. MM explains his situation &amp; asks for refuge on earth. SM puts out his hand &amp; introduces himself. Has their shaking hand he says welcome to earth. Cut to black.,harmful
Lethargic voters get what they deserve! Aggressive voters MAGA URL,harmful
@USER @USER Why is John Kerry running his mouth again as if we cared about what he has to say?  I can’t think of a single damn thing Kerry has accomplished besides run his mouth. Trump’s accomplishments exceed anything Kerry could ever dream of. Even before becoming president!,harmless
@USER URL LOOK ST THIS BULLSHIT,harmful
@USER @USER @USER @USER I think she is trying to repair her image so she will be friendly to everyone. I hope they can all be friends. She needs to respect Fessy and Tyler's boundaries though now that their are dating other people.,harmless
@USER @USER Look at her moving and not one word of Truth coming out of it. If you ever get a chance to ask that layer a question ask her do you agree with me that the Golan Heights belong to 🇸🇾. She is dead dead in the water she couldn't answer it without condemning herself true,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER YES!!! Among my favorite stories! #Darkseid comes back and shows how a perennial evil he is in the universe! The Daxamite menace might be among the most terrible menaces ever read by me!,harmless
@USER @USER Yes. And you wouldn't accept that you're better. Because that's just how nice you are.,harmless
@USER Antifa would burn a Conservatives house down and CNN would be there lighting the torches &amp; throwing gas on the flames.,harmful
@USER @USER There are many dumb arguments for gun control but this may be the dumbest and most common.,harmful
@USER T1960  Set 24 years before T1 in 1960 Texas t-800 with no skin sent to kill Sarah’s parents on their isolated farm b4 she is born  Sara dad played by Arnie fights t800 n wins but while holding defeated T800 get sucked to the future - explains why t800 R modeled after Arnie looks,harmless
@USER you always have such a lovely way with words......you are one wonderful person.....the biggest of hearts.  Thank you so much for that '),harmless
@USER Crazy Russian dude owns all your data,harmless
@USER @USER @USER @USER nvm he is dodging us we can Play you now,harmless
@USER What exactly is it about Willy that anyone with half a brain would consider conservative?   The guy is literally a poster child for Liberals,harmful
@USER @USER @USER @USER @USER  #DoYourJob #DoTheRightThing -U all know well what a stellar #SCOTUS #JudgeKavanaugh will B-a documented lifetime of excellence Don't B puppets obstructing @USER who is #MAGA &amp; #KAG #ConfirmKavanaughNow #MAGA #KAG,harmless
@USER He's another one of the puke pool!! It's getting pretty full I can tell you that for sure!!!,harmful
@USER And 15 is probably all they know about. Please tell me he is still in jail. Or better yet dead. You are such a strong woman. I'm so sorry that happened to you.,harmful
@USER @USER Oh no!! That sucks 😭 what if you are “sick” 🤮🤢,harmful
@USER @USER @USER @USER You are not dumb. URL,harmless
@USER @USER Maxine needs to consult a shrink coz she is suffering from trump syndrome,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER got you,harmless
@USER @USER Do you got a magnify glass?,harmless
@USER Don't forget the ILLEGALS you are fighting for with tax payer money.,harmless
@USER THIRTY AGED ZAYN IS SEXY THOUGH JDKDKDK EVEN THOUGH IT MAKES ME EMO TOO,harmless
@USER @USER does that mean He still our #superman ? Pleaseeeeee say he is 🙏🏼🙏🏼🙏🏼🙏🏼,harmless
@USER I couldn’t agree more us conservatives need to take our country back. #MAGA,harmless
@USER @USER when robyn posts a selfie the world stops for a moment to appreciate it,harmful
#meDIAtoo  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,harmless
@USER //xD Well the suffering she goes through and all the terrible shit she sees ends up making her pretty insane (I think you already seen that from certain things I posted XD) but hey at least she's only insane to bad guys!,harmful
@USER @USER @USER I understand how U feel but that’s something the liberals would do.  They go low. We don’t.  Please. We’re not Antifa. They R  We’re not going around shooting at conservatives. They do. We’re not the lying communist socialist lowlifes. They R Let’s not act like they do. Thank U,harmless
@USER Seriously??.... Guess comedy is easier to get viral.... Have you tried drawing shit? XD,harmful
@USER @USER @USER Oh...July...so like 35 &amp; 3/4 years ago...  NO...that's a difference maker.  I had no idea!   Please share your thoughts on serial woman abuser &amp; Antifa lover @USER 🤔,harmless
@USER Oh cool. Alana found the one person dumber than she is and retweeted him. Nice move.,harmful
Agreed great idea!  Wish we could also remove her from existence!  #MAGA #PatriotsUnited #ProLife #ProIsrael #WeAreQ. URL,harmful
@USER Where is this persons gun control narrative? Certainly he must not believe in the second amendment!?!? 🤣,harmless
"17 yrs ago today, President Bush (you know, the one liberals are calling cute"") signed into law the 2001 Authorization for the Use of Military Force (#AUMF). It has been used to ""authorize"" over 37 military actions in 14 countries since - without additional Congressional action. URL",harmless
@USER @USER @USER @USER @USER @USER @USER There's no hope for you and Jerry. Unbelievable how close-minded you are. URL,harmless
@USER Shooting in USA is so common no one is talking about gun control any more.,harmful
@USER You are becoming the court jester of the senate,harmful
"President Trump’s 17th Wave of Judicial Nominees""  URL #TCOT #MAGA #RedNationRising""",harmless
@USER @USER @USER @USER @USER Live in Canada.  Already have great gun control plus a low homicide rate(coincidence?) Thanks for the advice though.,harmless
URL WHY isn't Peter Strzok and Lisa Page in jail? They are traitors to the United States and it's people! The US does not have a two-tiered system for lawbreakers. #LockThemAllUp  #DeepState  #DrainTheSwamp  #MAGA #WalkAway  #impeachjeffsessions  #DOJ ???,harmful
@USER Her eyes look “cockeyed” to me.,harmless
@USER Americans need to realize they rape and kill easily because of their environment. We absolutely have to close our Borders until proper vetting is implemented.,harmful
@USER A rich snow ❄️ here,harmless
@USER @USER @USER @USER @USER @USER If you put any claim that that ambulance chaser is in anyway anything by a shyster you are a fool bigger than he is,harmful
@USER Turn them loose and see what happens to her city. People like her is what gives the Democrats a bad name. She is risking the entire population of Atlanta. Wonder how the citizens like it. We’ll see at the ballot box,harmful
@USER You are a cheater casey!,harmful
@USER did you see the response i typed 😘 you are too much fun sometimes,harmless
"@USER @USER Once again, stay away from the pronoun we"" . You are an individual.  Btw, I'm not justifying him/males... I'm telling you to stay safe on here.  ✌✌""",harmless
@USER @USER @USER And by liberals you mean conservatives.,harmless
"@USER  How did Britain end up upside down in the ditch with all four wheels spinning lazily in the air?""  How could it not, with the rabid wealth thirsty @USER drunk on power, at the wheel?  #BritishToryCarCrash #ToriesOut""",harmless
@USER shit doesn’t feel real to me. then again... life is very whack and i don’t like how it’s set up to begin with so. idk.,harmful
@USER have you ever served this country other than be elected? Because that is not the same!  Have you ever put your life on the line for others?!  I am one of the Dregs Of Society! #DregsOfSociety 🇺🇸#MAGA,harmless
@USER You would. Can't fix stupid.  #MAGA #QAnon #ThursdayThoughts #DrainTheDeepState #ThankfulThursday #WWG1WGA #WalkAway,harmful
@USER @USER @USER @USER This. Is. Not. A. Trial... was exactly my point. She is not obligated to present evidence there that could otherwise be presented more convincingly in a different environment.,harmless
@USER You are amazing! URL,harmless
@USER - both don’t support Medicare for all  - both voted against the dreamers  - both voted for the racist police brutality bill  - both voted to give Donald trump and even larger military budget .  - both didn’t do a thing on gun control  - both voted for the racist payday loans bill,harmful
@USER Happy Birthday again Namjoon! thank you for always sharing your thoughts and feelings with us! you are a beautiful person with a beautiful mind and heart 💜✨ ♈️ URL,harmless
@USER And I’ll assume you are anti-Jujubes?,harmless
@USER @USER @USER no maybe cause you are a hateful buttmunch. We reap what we sew,harmful
ANTI-ANTIFA IS BALLS,harmful
@USER @USER @USER There is no such thing. Where is this fascist left? ANTIFA are anarchists. They are not socialists or Democrats. You folks on the right embrace Authoritarianism and fascism. Look at Trump. He attacks all our institutions and the rule of law and fluffs Putin.,harmful
ANTIFA Professor speaking:  URL,harmless
@USER How Funny...#WNBA Championship Winners Won't Visit @USER Stupidity Of Liberals Is So Amazing...And That Face With The Plastic Stupidity Proves It...Oh...Right...She Might Harm Her Little Face...Whats Next...Complete Body Armor...,harmful
@USER Political hit job. What a slap in the face to all the women that were really abused. You liberals know this is a hit. Your leader @USER told you to lie and do whatever you have to do to regain power. Pathetic,harmful
@USER you are not the true Columbia Bugle. Gfy,harmless
@USER @USER You are on the wrong side of gun control but then you already knew that.,harmless
@USER She is my friend,harmless
@USER @USER Good god woman. Shut up. If you liberals really believed this @USER would have spoke out against this the day she received the letter.,harmful
@USER @USER @USER @USER The educational system is controlled by liberals and works to enslave the minds of our children. The chains of mental enslavement must be removed in order to save the future of our great nation 🇺🇸,harmful
#HumanRights   These nuns buy stock in gun companies to fight for gun safety URL via @USER,harmless
@USER you are amazing,harmless
@USER bitch call me.,harmful
@USER Where is boy wonder on gun control?,harmless
@USER That's not ture you probably mad that she is pregnant with clearance baby,harmless
@USER @USER Of course he is. He will be remembered for being the biggest hypocrite in history. They change the rules constantly. #GOPHypocrites,harmful
@USER @USER I head a little boy?,harmless
@USER A dying sport,harmful
@USER Omg i am so sorry u have to go through that but once she is out it would be worth it i love u austin and ell and lets not forget about the new baby you guys are such good people so keep doing what you do best and keep inspiring me and the other ACE FAMILY members i love u guys😍,harmless
"@USER @USER Serena is a bully. She threatened to shove a ball down the throat of a line judge in the 09 US Open. She was 2 points away from losing in the semifinals when she dbl faulted. She went ballistic and was penalized a point. She lost the match due to her threats. She's a bully""",harmful
@USER @USER @USER Says the fat Antifa member,harmful
@USER I just read that whole thread and that guys thinks he is a boxing media social media sure have mess up some ppls  head 🤣🤣🤣🤣🤣🤣🤣🤣,harmful
@USER Lmao 😂 man oh man she is thanking a drug addict for support ? The other guy had it right shes a story teller plain and simple!,harmless
@USER Good. We can only hope. Keep talking.,harmless
@USER A better decision by the students would be to go to a community college at a fraction of the cost and actually learn something worthwhile.... over priced courses like this are an absolute waste of money...how many articles have been written lately on amount of student debt?,harmless
@USER But she is hecking cute fluffer,harmless
@USER @USER @USER @USER Riots everywhere 😡😡😡😡👊👊👊👊,harmless
@USER Eric who? Never heard of him. Must work for CNN,harmless
@USER @USER Let us all return to bouncer school.,harmless
@USER @USER @USER Isis apparently obama let them run the world. Getting nuked by korea? BLM destroying cities. Antifa?,harmful
Alert: Candace Owens Was Just Attacked By Antifa URL,harmful
@USER @USER @USER  This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 URL @USER ex TORY,harmful
"@USER @USER @USER Liberals today R VERY different from Classical Liberals. Liberals today have gone so far left they R Marxists. You're burying your head in the sand if you think neo &amp; classical Libs are the same. Trump is so authoritarian"" people can say what they want about him &amp; not be killed.""",harmful
"@USER wow @USER you didn't look up permanently"" and ""suspends"" before placing them next to each other in a fucking headline? #youhadonejob""",harmful
@USER Exactly this Anna! She is full of it.,harmless
@USER It’s not a right mind. If it were they wouldn’t be conservatives.,harmful
@USER I have quit calling them liberals and I just call them Socialist Democrats.,harmless
@USER @USER @USER Trudeau’s liberals have no rules ! Time to oust them!,harmful
@USER You are a coward and really have no right to be AG. You are a disappointment. Your days are numbered and so his your party.,harmful
@USER @USER You keep telling this lie. I think you Liberals believe yourselves. Focusing on those who need t most yet you have how many million sitting in the veterans budget with no intention of funding them.,harmful
@USER You are a genuinely cool dude.,harmless
@USER @USER Hurray! All hard core Liberals in the Light Liberal Party.,harmless
@USER YES I am so tired of relying on mfs to answer the phone for some shit that’s not even worth it! I’m about to be the new plug 😂😂😂,harmful
@USER @USER You will be sadly disappointed as they conservatives are also marxists...they now control a police state.........ONLY UKIP WILL SET THE COUNTRY FREE,harmful
54% of Americans say the nation is on the wrong track. 🇺🇸 URL URL,harmless
@USER @USER So pretty yet so naive. Great actress though. Everything she said was not of american values and was against freedom of the american people. Gun control doesnt work. Just look at Chicago.,harmless
@USER bitch what do you mean? Get It by Pristin? no?,harmful
@USER @USER Why?  He is messed up.,harmless
"@USER I know you're here, and I do like you, a lot. But he is all I have left and I'm not going to lose him. Not again.""""",harmless
@USER  After using your product for all these years now I find out you're actively twisting the political landscape with your immense power. That action has directly affected me.   You are attempting to damage me personally and I don't like it.    . . . or else.,harmless
@USER How he is still batting,harmful
@USER @USER @USER “Like hell he is hurt. Do your job” -Randy Orton.  Do you have ears?,harmful
@USER Glad to see your friends are supporting Metis rights as much as you are supporting Zionists. URL,harmless
@USER I'm an asshole though,harmful
@USER @USER @USER @USER @USER Libs vs conservatives simple,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER  Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL,harmful
@USER Srsly it sucks. When ur living life it’s full of bullshit rules we just gotta suck up to survive,harmful
@USER @USER @USER Holy shit get a lawyer false advertisement colon in not a football player he is a vag head,harmful
@USER Hell NO,harmless
@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,harmless
@USER @USER Simply to get the smear campaign going by the media. The democrats want a he said under oath while she’s supposed to get a pass on her she said lies. This woman is a fraud in cahoots with the liberals to delay &amp; divert until midterms.,harmful
@USER Over the next DECADE ? Can’t she pretend the housing lobby is the DUP    and give them a billion every year ? #conservatives,harmless
@USER @USER @USER They are obstructionists. Anti-american. Pharisees. Ask them what they are running on and you get nothing. Maga!,harmful
@USER YOU ARE SO CORRECT JIN IS A WHOLE CRACKHEAD,harmless
@USER @USER I dimly remember an Econ theory that might apply to Chicago. What was it?  “Guns and butt-hurt?”,harmful
@USER @USER No disrespect oh pope but you need to step down...,harmless
But but #Beeto has the Drunk Drivers Who Leave The Scene Of An Accident vote all sewed up! #MAGA @USER #TxSen URL,harmful
@USER @USER @USER Liberals complain of not having time to evaluate records but they sit on an anonymous letter for weeks and wait like a criminal to assassinate the character of a good man at the end.Despicable. @USER @USER  @USER  @USER  @USER,harmful
@USER At least your tombstone  will have few letters . #RIPM&amp;M,harmless
"According to a student that spoke under condition of anonymity, the furniture in Johnson Hall has been replaced by even shittier couches."" #seuday""",harmful
@USER Talk about falling up. He is good money for a year until Belichick goes and gets one of his crafty white receivers out of the lab.,harmless
@USER Liberals are kind bad slow at this or they just stalling.,harmless
@USER @USER @USER As long as the democrats tout gun control as a crime reduction tactic they'll lose.,harmless
@USER Hi has me energized.  @USER  He is such an idiot!  I can’t believe he “surfaced” again.,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m not sure where I’m a fan of yet but i know I definitely suck hahaha,harmful
@USER @USER @USER Emo thank you and Keep up the good work all of you for fighting against the #FakeNews of the msm by tweeting and retweeting what is true! Good work! You are #MAGA!,harmless
@USER Keep your eye on liberals in close quarters. They're very violent and mentally unstable.,harmless
... and she is in the process of removing the #status  #heAndShe #newStatus #comingSoon #hplife,harmless
@USER @USER @USER @USER @USER Saw 6 female supporters of the Judge K on Fox! Awesome women!Conservatives rightly fear harassment and threats of physical harm for speaking out publicly today.Few people trust journalists not to TWIST what they say. Happened to me twice. I learned!,harmless
@USER It sure it here. Those other photos of her were from decades ago. She is a complete Liberal Antifa. She can not be trusted. I don't believe her. Not a whit.,harmful
@USER @USER Very cool! She 110% deserves the recognition she is getting and more. Very excited to see her take on a villainous role in her upcoming movie! #Cin #Days,harmless
@USER Holder was held in contempt of congress. Why isn't in prison for Fast and Furious? How about for murder?,harmful
@USER Evidently she's as big a narcissist as he is.,harmful
@USER If he doesnt want to face the responsibility for his actions then he is in the wrong job. That is without taking into account him being a bit shit... #AVFC #BRUCEOUT,harmful
@USER @USER @USER traitor whoever he or she is.,harmful
@USER That didn’t do it !  Tougher sentencing laws and more focused crime enforcement did !  We all know tougher gun control laws do not work.,harmless
@USER @USER @USER I find it very offensive that you know what black people feel!! As a black not African because I was born in America want recognition then build your own stuff!!! It's the same with Conservatives that cry about censorship  If you don't like the rules build your own house. URL,harmful
@USER but if you go on a date first..and then have sex...it’s the best of both worlds. and the sex is better.,harmful
@USER @USER so you are not covered even at 350?,harmless
@USER @USER Right!!! Politics has no place in anyone's reproductive organs OR their sex lives!!!!,harmful
@USER @USER I hope you don't make it!,harmless
@USER He stolded my diners URL,harmless
@USER Hopefully they don’t get shot because of Repug inaction on gun control.,harmful
@USER No one is mistreating her but you are all mistreating Kavanaugh. This man may be innocent but you liberals are jumping on this just because you hate Trump. So you all do the right thing and after 36 years it's her word against his so there is no contest.,harmful
@USER We have nothing to lose in dumping rump asap. He is a menace.,harmful
Americans make great clients! But so many appraisers carry out inspections on radical clients! Radical clients hate America! #MAGA,harmless
@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right,harmful
"@USER @USER That isn't at all plausible. Tories and Labour have access to that building. More Tories have a problem with her than Labour and there are more Tories. It could have been a leftist"" but there are more Tory suspects. You are pretty abusive for someone arguing the left are abusive""",harmful
@USER @USER @USER @USER @USER Evolution. An evolution we helped to enact.   #Brexit is economic and social suicide.,harmful
@USER My mom died my dad has my two younger sisters and his sick mother to take care of and he is very sick himself So I stepped up moved it and have been living on my own in menifee since I was 18 what we’re not about to do is speak on things we don’t know about sit down little boy,harmless
@USER @USER @USER I am sure she is his “good friend”If He talks like an AntiSemite Walks like an AntiSemite and Acts like an AntiSemite then He is.... surprise! @USER  not really surprised,harmless
@USER 'Why people who are a particular leaning?' - this implies that there is a specific effort against conservatives which I have not seen any actual evidence of. (Presidential tweets and cherry picking tweets do not count),harmless
@USER Take your anti-American crap somewhere else. #TEDCRUZ for Senate!! #MAGA,harmful
"@USER God's Major judgement is coming to Bob woodward...thou shalt not bare false witness"" ""Let no man be deceived, God will not be mocked, for whatsoever a man sows, that he will reap"" ""Touch not my annointed (appointed Trump), do them no harm"" God is not kidding!""",harmless
@USER You are a definite follow! O-H,harmless
@USER Congrats Naomi! U deserved to win. U showed true sportsmanship during Serena’s meltdown. I would like to apologize for her behavior. What an embarrassment for the US. She should have been ejected for arguing with the side chair. She thinks she is superior but she’s not.,harmful
@USER Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,harmful
@USER That one sucks bc he is so hit or miss,harmful
@USER That is a lot of guilt for Tucker to take upon himself. Surely he is not the only on at fault?,harmful
@USER @USER The liberals will stop at nothing.,harmless
"Sept 20 at 2:18 EST, expect emergency text message from trump.  If it says no collusion,"" I'm gonna sue someone.  #resist   #MAGA""",harmful
@USER Right on 👍👍  #MAGA 🇺🇸🙏🇺🇸 #WWG1WGA 🇺🇸👊🇺🇸,harmless
The only thing the Democrats have is lying and stalling to stop Trump from being #President.  What have they done for you lately. #Trump #Kavanaugh #MAGA #DEMSUCK,harmful
@USER @USER @USER @USER @USER @USER @USER @USER How blindly ignorant you are. Shameful people with the deep thinking you lack can vote,harmful
@USER @USER Exactly,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is the blind man  a fash that antifa needs to thrash? Beating up blind guys is over the top!,harmless
@USER @USER You know it's a good tyr impression when there's a fat typo in it,harmless
@USER @USER Not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. I guess they were busy not getting blown away in the wind,harmful
@USER @USER @USER @USER shitt on Pitt - perfect for wiping the seat! URL,harmful
@USER @USER Or we can go @USER 's route and NOT believe any accusations levied against conservative because conservatives are such saints.,harmless
@USER @USER @USER Just because it isn't a sexy diagnosis doesn't mean it gets low quality care. You are making an incorrect assumption.,harmless
@USER @USER You go Mike and by the way Sarah she is the best lair . URL,harmful
"1/ Party Conference is a good time to remind Parties, particularly the governing party @USER what their mandate actually is and what it is not.  What exactly is the will of the people"" on #Brexit ?""",harmless
@USER @USER STOP trying to convince people @USER  is extremely unpopular.  Unfortunately he isn't and it takes away all urgency for liberals to vote in November.  This #BlueWave nonsense will NOT happen if people are comfortable it will happen whether they vote or not.,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER I think it was found that less well educated conservatives were more inclined to accept the Government directive at face value,harmless
@USER And Who Would Listen to a Man that Robbed American Taxpayers of Millions of Dollars and Gave it to Iran?  NOT ME!,harmful
@USER Ur head bout big as shit,harmful
@USER Any day you free I’m dead ass serious an don’t call me talking about come get him cause imma block yo ass,harmful
@USER ...with his stubby little arm.,harmful
@USER @USER Conservatives have killed hundreds 100000 people as a direct result of conservative policies DWP figures she is such an imbecile Tony Blair put 6% into the NHS Gordon Brown 5.5% that's not fit to be an MP 1.5% she's stealing the National Health Service of us. Chemical attacks,harmful
@USER @USER Hmmm. Was NFL on tv today? Didn’t even search. Watched tennis &amp; baseball. Not one of them kneeled! Won’t be watching next week either.,harmless
#guns #2A 'Last Lockdown' statues part of gun-control group's plan to change minds in pro-gun districts: Tucker: Left colluding with companies to suppress gun rights Tucker: The ideological gap between the leaders of America's most URL URL,harmless
@USER have we become angels?? BEST,harmless
@USER @USER @USER You can compare any two countries you like and you’ll always find the one with stricter gun control has a lower murder rate with no pattern in democratic freedoms.,harmless
@USER You are amazing and I love youuuu!!,harmless
@USER @USER Crying babies !!!,harmless
@USER hiya sexy p s bolna xxx,harmful
@USER @USER @USER @USER @USER @USER @USER Louis Farrakahn called. He said you are doing a great job of parroting his ideas. (Means you do not have an original thought and that you are actually the puppet here).,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just be careful because I got a suspension for using a meme that said gaf once!   Mirror ....,harmless
@USER Liberals support conflicting viewpoints just to score political points. Power is an ugly business.,harmless
@USER your pappy is a big fat fool the Democrats doesn’t have to make him look bad he makes himself look just what he is an ignorant 5th level  FOOL,harmful
@USER Aw boo you are the BEST mom💖,harmless
@USER @USER Doesn't he partly fund Antifa?,harmless
@USER I’m done with you as well. An INTENTIONAL 11th hour attack completely based on hearsay and you want an investigation? What do you think they’ll find other than he said she said. Feinstein admitted she sat on this and here you are ready to lockstep with the swamp.,harmless
@USER What What In The Butt,harmful
@USER He is desperate to get into the White House so he can shut down any investigations that go straight to Obama and Biden.,harmless
@USER Awesome win for Conservatives!! 💪🏻,harmless
@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.,harmful
@USER I hope you are liking the cooler weather. My husband and I are going to watch the other Hellboys before we see yours in the theatre. We are both excited!!,harmless
#MediaBias with persecution of #Conservatives while they ignore criminality from #Democrats is Obscene and is the reason most people call #CNN and #MSNBC #FakeNews,harmless
"@USER @USER Telling Liberals, Trump is your President"".""",harmless
@USER @USER @USER @USER Oh and how can I forget? He created the greatest American economy in decades. One where no matter who you are or what color your skin is you have a better chance of having a job instead of a government handout.,harmless
@USER You must have an entire closet dedicated to college teams.,harmless
@USER @USER @USER @USER She knew conservatives would destroy her world. She’d hoped to remain anonymous. URL,harmless
@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,harmless
Trump Is Making America Great Again   via @USER URL,harmless
@USER Bite your vicious tongue!!,harmful
"@USER Also she's thick as shit despite her posh brainy voice"" on QT when the ""refugee"" crisis was at it's peak,she said they should come in because there may be surgeons &amp; dentists amongst them.Fecking leftie lunatic.#ScruffBag""",harmful
@USER Best not stray off message. We need to be using every death to blame guns and push for gun control. Talking about actual causes distracts from that. 🙉 #gunsense,harmless
"@USER Report @USER to @USER Be sure to check his Lists"" to see if your name is on it. He's compiled a Target List for Antifa....accompanied by a Subscriber list. ....targeting Trump supporters for Antifa.""",harmless
@USER @USER @USER @USER You forgot to tag your Bulletproof bullshit mate @USER .  You got sucked into the vortex Tom and now you are drinking all the koolaid.,harmful
@USER Fake news. .,harmful
@USER Never nigga 💀💀,harmful
@USER Fascist always control the media.,harmful
@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!,harmful
@USER Lol shit I just said this on your other tweet 😂😂,harmful
@USER I have to go over Saturday to “have dinner” no it’s the annual close the pool for the season . Not then big ass round above grounds . They have a huge in ground pool . I know that’s coming . While gore here . And I don’t mind at all . Lol funny Shit,harmful
@USER @USER @USER @USER @USER Obama never laments for those that are killed in Chicago every week. Chicago his old stomping ground.  Ask him how those draconian gun control laws are working there? And watch him blame Indiana.,harmful
"@USER @USER Tons of self-professed conservatives have unwittingly embraced the key tenets of Feminism without even realizing it. The average conservative"" woman of 2018 is more liberal than the average liberal woman of 60 years ago.""",harmless
@USER I'm surprised he didn't shoot his students just prove gun control is important. I'm glad I don't send kids to college. What a waste of money turning them into pumpkin heads.,harmful
"@USER Please don't start with what he is concerned about. She wants to go out, if he has something planned or an idea of what to do.   Movie or not, it's scary.""  Avery felt like there was something she wanted him to know, but she couldn't remember what off the top of her head.""",harmful
