tweet,label
@USER Like ANTIFA.,harmless
@USER @USER Grab em by the pussy!!!  What's the problem?,harmful
@USER @USER Target is brilliant with this. Keep an eye out (esp online as there’s online only shit that’s amazing) because 1. Autumn (so oranges!) and also target on thanksgiving/Black Friday is THEE place to stock tf up on sheets for the YEAR.,harmful
@USER He is so confused. One of the liberals running loose Beaware URL,harmless
@USER Climate always changes. It’s the climate frauds with their wealth redistribution scheme that is new.,harmless
@USER Get ya booty to texas,harmless
@USER @USER @USER @USER @USER @USER @USER @USER Trash,harmless
@USER Yeah we do legitamately need better mental health treatment in the us (not to say that's a replacement for stronger gun control),harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Pretty much. As I’ve stated I believe is gun control just not this aspect of it. The guns aren’t the problem the people who shouldn’t have guns are. Where do we draw the line. How do we prevent “bad or crazy” people from shooting up a crowd. Surely we don’t have the answer,harmless
@USER @USER I was too busy kneeling to watch,harmless
@USER I’m finna say fuck it and get a crispy ass jogging suit😂😂,harmful
@USER Happy birthday ❤️ hope you are having a wonderful day 💕,harmless
@USER @USER @USER Weak argument considering  -GOP congressmen were shot at a baseball practice -People wearing MAGA hats are routinely attacked -Antifa mobs commit violent acts wearing masks -etc.,harmful
@USER Bernie! You have been in Congress how long? Now that you are getting closer to your death bed since you are old as dirt.. Why a concern now? How many bills did you try to write or endorse before you decided to run for POTUS? Do tell!!!,harmful
@USER fuck yeah !,harmful
"#guns #2A A Second Amendment Zone"" is Ridiculous. So Are Concealed Carry Laws – Daily Utah Chronicle: The latest installment of the nation’s endless debate on gun control recently surfaced on the University of Utah campus. A g URL URL",harmless
@USER @USER @USER Nasty a$$ Liberal sheep...you are prime example of sheeple with NO BRAIN.,harmful
@USER This is Gun Control!,harmful
@USER Energy Independence...it's here! Thank you @USER !!!,harmless
@USER @USER As well this would allow you to still protest. But not stop a speaker or a group. Really Hitler did this in the early time of the Nazi party a group known as the SS would beat up politicians and people that didn't agree with them. (Sounds familiar smells like Antifa.),harmful
@USER It is 😭 you get to see a good game and niggas working 🤷🏻‍♀️,harmful
@USER @USER @USER @USER Gun control doesn’t correlate with safety. It’s these facts you should take some time to ponder. URL,harmless
@USER @USER @USER @USER I think you made those liberals upset,harmless
1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL,harmful
@USER Hatred of the man makes people like this fool say things like this. Not reality.,harmful
"@USER @USER he/she is lying also. claiming I didn't know they were dating"" but when you look at her old tweets you can see her arguing with Careeeema and saying they're dating. Plus Tom and Z are too careful to hold hands in public. 😂""",harmless
@USER You are 100% correct,harmless
@USER Remind me of Antifa ratbags.,harmful
55-YO UP Woman Sells Portion of Her Own House to Rebuild Road In Village! - The Better India URL,harmless
"@USER @USER @USER @USER The Republicans have no sign of having a plan for any of that. And Fuck Trump"", considering his failure, is a legitimate platform. It's better than the Republican sure-tragedy alternative.""",harmful
@USER Common sense can't be bought or taught....you either have it or you don't.,harmless
Baaaaa baaaaa...that's the American sheeple who prove Roger Goodell right: The #NFL CAN do whatever it wants and you'll take it because you'll NEVER give up the NFL. Baaaaa baaaaa.  URL @USER #QAnon #MAGA #WWG1WGA #FreeAlexJones,harmful
@USER Breitbart Who the hero? It’s sure NOT @USER,harmless
@USER Gonna boo his ass regardless now,harmful
@USER Looking forward to a show where you invite callers who regret voting for the federal Liberals on 2015.,harmless
@USER You niggas spend on us and we get used to it. I hate to admit it but half the things my boyfriend does for me I can’t do for myself 😂😂😂,harmful
@USER Likely shift? He is a political operative for the GOP. This will be a life-long dream for many who have been working towards this outcome for decades. It’s sad.,harmful
@USER come eat me 🤤😍🍽😖,harmful
@USER @USER So only people that own firearms are allowed to comment on the Gun Control Debate??!! 😁,harmless
@USER @USER @USER If any left leaning freak attacks me I will attack back. But so many conservatives are just compliant. Happy with just bitching and complaining. How can we fire people up. The left has got energy. Lots of it. And if things don’t change. We’re going to loose.,harmful
@USER Nope. Not going to miss his sorry ass at all.,harmful
@USER @USER The same way democrats have smeared conservatives/republicans?   What about how democrats don’t stand up for the women that have been sexually assaulted by democratic politicians!! You’re a hypocrite &amp; you need to SHUT the HELL UP!,harmful
@USER Fuck a drug test,harmful
@USER Shorty's dad taught him eveything about   Pussygrabbing Sexual assault  #trump family time.  #maga girls have to stay silent. URL,harmful
@USER is the brainchild of @USER - He is playing dirty against @USER and Jen is using her ill gotten money against @USER Mailer linking Nixon to anti-Semitism was approved by top Cuomo aides URL,harmful
"@USER @USER @USER @USER Then your statement that Conservatives/GOP hold to the higher moral ground and they know that sex scandals bother us"" is hypocritical.  Both sides are equally guilty and should be held accountable regardless of party.""",harmless
@USER @USER really should look at the Google stock value over the past 5 years and then lets see tears.,harmless
@USER ... Do a few more lines Moore.,harmless
@USER @USER @USER 'Think she is one of the Demoncrats.  Hard to imagine that a sane (or living) person would vote for her.,harmless
@USER When even readers of a liberal paper in effect liberals don't believe her accusations are credible. . .,harmful
@USER OMG another bigot showing he is basically gutless - sounds much like Donald 😂,harmful
@USER It's scary stuff to see how dedicated you are to preventing people's access to resources during a crisis.,harmful
@USER @USER @USER Gun control works real well in Chicago right Mr Alos,harmless
@USER He is what the industry stands for. All about spreadsheets and no care for the human side.,harmful
@USER I hope he traded this winter as he is the worst defensive catcher I’ve ever seen itsnot even funny anymore as 14 passed balls in only 71 games? Wow.... that’s nuts,harmless
@USER Here are the husbands: 1945 Mrs Dean 1969 Mrs Peterson Lawton 2000 when she is dead Mrs. Peterson.  I think Peterson came after Lawton 1967 she divorced Lawton  Lawton had 6 wives last count lol URL,harmless
@USER @USER @USER That’s how a career in media works...people admire you. If people think you’re a piece of shit you won’t make it far.,harmful
@USER Yes ..shit just move with the wind 😂😂😂😂😂😂she just keep blessing us 😩😩😩😩❤️🤷🏼‍♂️🤦‍♀️,harmful
@USER @USER HYT ENEMY OF THE PEOPLE,harmful
Pigeon Girl can also send pigeons to poop on all MAGA hats.,harmful
@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you. also you delete accounts for no reason and block emails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves.,harmful
@USER @USER @USER @USER That makes zero sense as you are conflating biogenic with non biogenic emission sources.,harmless
@USER @USER @USER @USER @USER @USER @USER The kid he scored on looks like he is about to drop outta school now. Somebody check on him,harmless
"@USER @USER @USER @USER @USER @USER @USER @USER @USER ATTENTION!! @USER is publishing a target list for ANTIFA on his Twitter Account under Lists"". The list has high profile names and names of everyday Trump supporters. PLEASE CHECK THIS LIST for your name. @USER has NOT suspended his account.""",harmless
#UnsealTheDeals of #Congress Sexual Assault #SlushFunds NOW pls @USER 🙏 #MAGA bc #WeThePeople WANT to Know! The #Hypocrisy of #DoubleStandardDEMs is SICKENING! 👈 #DeclassifyFISA 👈 #DeclassifyRelease302sUnredacted 👈 &amp; #DeclassifyPOWsDocuments while yr at it. 👍 #DarkToLIGHT URL,harmful
@USER @USER @USER She is mentally unstable.,harmful
@USER @USER Your statement sums up the Lib Dem party tbh Brett. And the Conservatives....... and the Labour Party......... What a sorry state we are in!!,harmless
@USER omg fuck our lives sis,harmful
@USER Destroy America is more the 24/7 chant from ALL democrats including Hillary.,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He truly is projecting. Prior to coming on this thread it doesn’t seem he had any interactions on twitter just a lonely boy trolling conservatives.,harmless
@USER Did you go to the south side where thousands have died? Strictest gun control policies in the country and they don’t work.,harmful
@USER You after the Mounties come and get you for being a dirty pervert on the Internet...only you are 150 pounds heavier than him but you get the point URL,harmful
@USER Could this be another trol post designed to get antifa to get themselves in trouble?,harmless
@USER What an “actor” Joe Biden is....and that’s alll he is!!!  A “FAKE” phony actor!!  Get off of the stage Joe...your time has come &amp; gone!!!  We “Dregs of Society” could care less about what you preach!!!,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.,harmful
@USER @USER The left has a plan that is popular with liberals. Their Campaign Platform is all free stuff for everybody all the time. Everyone is welcomed at all times to come to America .  We will support them too. Where are the funds to support these plans?  The left doesn’t knowor care.,harmless
@USER K nvm fuck battlefield URL,harmful
@USER Croatian President's bikini photos worlds hottest president ever URL,harmful
@USER @USER guys im literally italian and i know what that shit is wtf,harmful
@USER She is ordinary I didn't watch it Cannot stand her BTW m8 What did she do this time,harmless
@USER By acting like a spoiled brat?  Women do not need that sort of help.,harmful
@USER @USER I have Dick Durbin that's not gonna happen blame Shitcago that's what i do..,harmful
@USER Notice that ALL of the homeless are white and American.  That's not by accident.  The state has gone out of its way to displace Americans with by harboring illegal aliens and making taxpayers pay for them.  #MAGA,harmless
@USER @USER @USER obama took away the constitution from us and that is a FACT..SANCTUARY STATES takes away OUR guarantied Protection from Invasion...Obamas BLM and ANTIFA that takes away OUR guarantied Protection from DOMESTIC VIOLENCE by the way all gun control laws come from Article 4 sec 4,harmless
@USER And it's not that the legal profession is somehow biased towards conservatives! The Federalist Society exists because conservative were not well-fostered in the profession!,harmless
@USER Bitch I’m in the hood serving junkies in a Maybach !!!! 😂😂,harmful
@USER The War on Free Speech = ANTIFA &amp; Tech Giants,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER God wants us to die to ourselves. To put down our selfishness and seek Him and His will. He is so awesome. The depth of his eternal love is so humbling and awe inspiring.,harmless
@USER That shit hurts😞😞,harmful
@USER @USER The dems have done this since they were the KKK. Except back then they accused black men of raping white women then lynched them. Same play from the old playbook. Everyone of these liberals crying outrage are fake if they aren't pressuring Ellison to resign.,harmful
@USER can't fucking believe it.,harmful
@USER Bullshit.,harmless
@USER She is,harmless
@USER @USER Ouch.,harmless
@USER @USER She is all women. URL,harmless
@USER @USER Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!,harmful
@USER @USER @USER Restricting ammo is infringing upon right to bear arms. How about women can have abortions but restricted to 1-3rd week of pregnancy and must be registered Easy test of gun control laws - apply them to other rights to see if they’d be supported. If not then they are bad,harmful
@USER Beyond absurd! Ehat flavor kool-aide is being dispensed at the water cooler? #GroupThinkStinks,harmless
@USER Good look,harmless
@USER @USER You are absolutely right,harmless
@USER I already knew that ! LMAO 😂 SO stay with us deplorable bigots!! We’re getting ready to fight for our COUNTRY! #WWG1WGA,harmful
@USER @USER I think the pope and some others should be prosecuted for covering up and protecting child rapists!,harmful
@USER @USER Fuck those terrorists in the ass!,harmful
@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad,harmful
@USER Every day Breitbart finds a new hill to die on. And every day the sheep follows its lies.,harmless
@USER @USER @USER @USER And there's #Brexit 👇🏻 URL,harmless
@USER @USER @USER He is a sick individual I don't care if he is the Pope or the trash pick up guy. Sick and bring to justice,harmful
@USER Ask the liberals who have seemingly forgotten that you're a war criminal.,harmful
"@USER I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""",harmless
@USER He is the best!! They ended them all.,harmless
@USER This is what conservatives think a genius looks like. LMAO,harmful
"@USER @USER @USER @USER He is mocking self-professed populists who claim to speak for the people"" when those who stand up for ""norms"" and ""rights"" are labelled latte drinking elitists""",harmful
@USER He is the poster child for the GOP,harmless
@USER Why do liberals always say they're moving to Canada if they don't get what they want?  They never seem to offer to move to Venezuela or Greece or other failed liberal countries.,harmless
"@USER @USER @USER @USER and no one is attacking Trump supporters at large""  Ever heard of Antifa?  I thought you were leaving long ago anyway?  Why are you still wasting my time?""",harmless
@USER @USER Then let the proud boys back on or get rid of Antifa. Lies until one of those two choices comes to fruition. Be the man your parents expected you to be.,harmless
@USER @USER Yes we did,harmless
@USER What do you do when you are bored? #AskAlly,harmless
@USER @USER All U.S. WW2 vets are antifa.,harmless
@USER @USER Liberals and Democrats are Psychopaths! Yep! Something wrong with all of them.🧐🇳🇬,harmful
@USER Right. Punish the GOP because of two cucks. That's the ticket to getting more conservatives out there.,harmless
@USER @USER Cube has shown in the past that he is not in control of this. The investors on the board run the show. And they are super cheap.,harmful
@USER you have the best booty and everything you are stunning love you so want to cum in you so deep!,harmless
@USER @USER @USER @USER @USER Trump publicly lusted for his daughter and GOP still elected him.  Let's stop pretending that morality or decency means jack shit to conservatives.,harmful
@USER @USER I turn the tv off when Juan speaks. He is a real sicko.,harmful
@USER you are my favorite person on earth just so you know. If you’re ever hungry and want some food I bought a 40 count of bagel bites from steel yard Walmart and I won’t be able to eat them all by myself so please keep that in mind,harmless
@USER @USER U a dickhead for that😂,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER like liberals?,harmless
@USER The @USER are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL,harmless
@USER @USER So a cop kills someone and this becomes a gun control issue?,harmless
@USER Rock(Hard)Man,harmless
@USER She is an activist liar who GOP wants to get under oath. She won't go and Kavanaugh gets nominated,harmful
@USER Antifa needs a good ole boy ass beating...,harmful
@USER @USER @USER The whole milk thing is a lie anyway. Not needed. Does weird things to humans. Save your money for your Labour membership. x,harmless
@USER @USER @USER @USER @USER She just knew she was having a girl!! She is excited now!!,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yea cuz mushroom penis syndrome is definitely an impeachable offense 😂 #MAGA,harmful
@USER @USER @USER @USER Gun control is never sensible.,harmful
@USER 20 million dollars from cbs to #metoo can buy a lot of lies from a lot of professional witnesses with a lot of axes to grind.  Antifa is fully financed by BLM millions they collected from Obama’s Justice dept and look at the antiamerican havoc they create. #metoo is warming up.,harmless
@USER @USER Why are they there??? It seemed like they are brainwashed,harmful
@USER imagine unironically believing that liberals support antifa,harmless
@USER @USER @USER What has awaken so many women in this country is the asinine over the top stupidity of liberals today!!,harmful
After all the shit Dez was talking about Jerry and The cowboys he is a fucking clown ass dude if he go back,harmful
@USER Holder should be in prison,harmful
@USER @USER @USER “Hiding behind your camera” as the #Antifa punk hides behind his scarf.  Lol,harmless
@USER Oakland line sucks,harmful
@USER @USER All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden. He is a disgrace to America.,harmful
@USER Bet she is headed to The View!!!,harmless
@USER I think he’s feeling a little better right now but he is pitiful when his tum is upset,harmless
@USER he is 🤷🏽‍♀️,harmless
@USER I really want you and need you &lt;3 &lt;3 I am your biggest fan I just love your personality I love who you are,harmless
#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A  URL,harmful
"@USER @USER Populism - political ideas and activities that are intended to get the support of ordinary people by giving them what they want"" - Cambridge Dictionary  Yes I too think the liberals and conservatives must unite to prevent ordinary people from getting want they want #Collusion 😂""",harmless
@USER @USER @USER it all adds up   she was bought,harmless
@USER I have tried to follow you.  How are you different from the liberals.  Pandering to the dairy monopoly  is offensive in principal and in practise.  The PPC party may be the only option that reflects my values.  It takes fortitude to do what is right.,harmless
@USER YOU ARE SO TALENTED I ADORE YOU,harmless
@USER @USER @USER @USER Looks like Liberals are trying to hide this truth... URL,harmless
@USER @USER Glorita you are THE Most! ✨🇻🇪,harmless
@USER @USER @USER That is actually a compliment since she is one of the biggest artists out today. Thanks 😃,harmless
@USER OH I FUCKING LOVE LATEX HMU IFU GOT Q'S IVE BEEN USING IT FOR YEARS,harmful
#MRU in the media | Liberal MP crosses floor to join conservatives  via @USER #CdnPoli URL,harmless
@USER Look at this chill as fuck bearded dragon URL,harmful
@USER You are doing copy paste of the tweets of south park twitter... There are something weird on here 🤔🤔🤔,harmless
#Remainers whining are also in denial about the news around the rest of #Europe  Read dictionary on '#democracy' '#totalitarian' '#beyrayal' '#inevitable' 'YouTube' and 'OVER'!  #Brexit #EU #MBGA #MEGA #MAGA #MCGA #Conservatives #Patriots URL,harmless
"@USER @USER Common sense gun control"" would indicate Looney Leftists should not be in possession of firearms.  For their own safety.""",harmless
@USER Did he miss his head? This is a total lack of gun control,harmful
@USER @USER If this yutz was any dumber she'd have to be watered twice a week!,harmful
@USER @USER @USER @USER @USER @USER @USER @USER So you're saying Antifa should have never oppressed the Nazis... gotcha.,harmless
@USER Yes mothers now this is what the deranged left will make you do to your little boys! Are we really going to let this happen? Pure EVIL! #VoteDemsOut #MAGA #2020 #ConfirmJudgeKavanaugh @USER URL,harmful
@USER This is a guy who weaponized the judicial system and IRS to attack conservatives...this is a guy who couldnt grow the ec onomy over 2 percent...this is a guy who said.  Get used to it...its the new norm  This guy is a moron,harmful
@USER @USER She's tragic because she is an idiot and because she had tremendous internalized misogyny.   I think of the moment we are in the grips of as the Tyranny of the Half-idiot.,harmful
@USER @USER @USER That's literally in the Bible that conservatives love to thump but never read.,harmless
Twitter CEO says conservatives ‘feel silenced’ at his heavily liberal company. I wonder why? Maybe because they are. We are given examples everyday on here that pretty much anything goes if you’re a liberal and not so much if your a conservative . #MAGA URL,harmless
@USER @USER Aweeee happy bday e-panda ♥️♥️ you are an amazing drummer (maybe better than B ;);)) have a great one :)))),harmless
@USER 21k dong,harmless
@USER @USER @USER Glad her career is ruined by the way. She deserves to be ruined after what she done. Just because she WAS a celebrity doesn't mean she should be excused. Doesn't mean she is above the law.,harmful
.⁦@USER is pledging more than $1 million to support nonprofits and youth activists working to end gun violence. They’re also partnering with Michael Bloomberg to help create a coalition of business leaders who support gun control measures.  URL,harmful
@USER Nigga keep tryna play both sides lol,harmful
@USER The facts of the matter are very plain &amp; basic. This has never happened before in recorded history or on other similarly hit islands in the area. The fact it happened on Donald Trump's watch is unsurprising. He did not support them. He is an abject failure and should be dismissed,harmful
@USER Desirable? Give me a woman over 30 anytime over a girl in her 20s anyday. To much to teach them and you can't relate on a higher level. You are beautiful and any man would be lucky to have you.,harmless
@USER So much ass tho,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The World Wide Phenomenon of Podcasting and MVP of ShitTalking!,harmless
@USER @USER @USER @USER They're trying.. It's called ANTIFA! 😒,harmless
@USER @USER It also means her treacherous actions will seriously offend 70% of @USER who voted to #Leave all *Four Pillars* of the CORRUPT #EU. #ChuckMay #ChuckChequers #BoJo4PM,harmless
@USER Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.,harmful
@USER @USER @USER @USER He did win.he is my president,harmless
@USER @USER That’s fucking rude to do that,harmful
@USER I come from a long line of bigots and morons. It's hard to grapple with at first but it gets better. Fill the void with fundamentally decent ppl and you will eventually realize you are better off for it.,harmful
@USER @USER @USER No I don't know. But I know he is one heck of a patriot who preached the unity of the people of #Ethiopia when it was costly to do so.,harmless
@USER Good move....he is the big loser,harmful
@USER She is so damn cute! Def with the facial expressions,harmful
"@USER @USER @USER @USER Nothing abusive should ever be done to anyone!  Including the women and people of this country she is putting under horrible stress worrying about what she is going to do.  This should have been an easy NO"" from her if she is who she says she is.  And I agree with you Gabby!""",harmless
@USER You are supposed to heed all warnings. We were there in July ~ 🤨🇺🇸,harmless
@USER You’re from my state. What is your view on gun control?,harmless
@USER @USER alec we been knew you are problematic just get over it,harmless
"(3) ...and the so-called liberals are anarchists. - Protocols of the Wise Men of Zion, Behold a Pale Horse by William Cooper""",harmless
@USER @USER @USER He’s as clueless as out his disgusting looks as he is about every other thing there is to know.,harmful
@USER @USER @USER What’s funding it?,harmless
@USER I think Becka belongs in that room with the trash making comments like that. I don't hear you denouncing ANTIFA...who ironically models their flag after the nazis.,harmful
@USER At least we now know why she is called princess toadstool,harmful
@USER America is better than swamp crud like YOU!,harmful
@USER i think its because he is remaining this pure sweet thing,harmless
@USER Your dad is my Idol an he is raising to amazing young men,harmless
@USER He is URL,harmless
@USER The hypocrisy of the #NEverTrump movement exposed. We hate Trump but thumbs up for his vile policies and anti abortion SCOTUS pick.  Why liberals claim them as our allies boggles my mind.,harmless
@USER He is making faces like Peter strokz...,harmless
@USER @USER Omg!!! A good guy is now evil!!!! Same thing happening is America!!! The Globalist world leaders with all their money would have us believe what is evil is good and what is good is evil!! I’ve read that in the good book!!  For the end time!!!!,harmful
@USER *he closes his eyes so she won’t notice how groggy he is.*,harmful
@USER Europeans are morons for electing people like this,harmful
@USER @USER Commissar says you have his blessing.,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa: the brain child of the democRATS. #DemocratsHateAmerica #Democrats #Antifa,harmless
@USER if you ever want a record setting bad election for the liberals in quebec you need to go back to this URL,harmless
@USER @USER you are so funny,harmless
10kids from different women from this American jobless men? Nigerian men you are the bomb!!!,harmful
@USER @USER @USER Bad people don’t obey the law. There are many more guns in circulation in North America than there are people. Gun control is liberal mind masturbation.,harmful
@USER @USER Just please dont let Cruz get away with the he is a tax and spend liberal racist dog whistle crap fire back with facts and call him out on bs,harmful
@USER #LikeNoOther #GameStopContest Laura Croft is great because she is a badass!,harmful
@USER @USER @USER @USER Shitting yourself more like.,harmful
@USER Are we really supposed to believe the party of violent liberal ANTIFA with their KKK hoods who beat the hell out of strangers they know nothing about somehow care at all for this? Are we supposed to trust the party who funds ANTIFA to tell us the truth on any subject?,harmless
.@USER Concern about #A8 and charters was and is bipartisan. URL URL,harmless
@USER Maybe she should drop the angry b$*@USER routine and try something funny everyone can enjoy....like non political jokes.  Don’t think she is capable of doing that.,harmful
@USER yes he is the man 18N18,harmless
@USER I guess all of those old white guys DO kinda look alike...  😉🤭,harmful
@USER @USER Corruption (except for my household) and Socialism (except for my household) gun control (except when I need to be protected)... Shall I go on?  🤦‍♂️,harmless
@USER @USER Corey Booker try to finger blast my ass as a teenager. #MAGA #WalkAway URL,harmful
@USER Grew up listening to K.I.D.S shit breaks my heart RIP,harmful
@USER you're on fucking drugs my dude,harmful
@USER @USER @USER A useful idiot. No longer need him. Their to busy to be bothered with gun control now. Busy trying figure out how to sway an election in their favor. Not gunna happen 😂🇺🇸💪,harmful
@USER @USER fix this shit!,harmful
@USER Fuck em all. Complete morons,harmful
@USER Hey Woodward: You are a silly old fart and do not know what is going on in the White House.  You are the one who has reached a mental stage yourself of Alzheimers,harmful
@USER @USER @USER Typically liberals jump to conclusions.....they dont believe in due process or innocent until proven guilty.....they are the most ANTI AMERICAN bunch,harmful
@USER @USER @USER @USER Did you attend Governor Abbott’s meetings on solving gun problems in school?? I guess not! I did! There were excellent discussions on using guns to protect &amp; defend! What’s your point? You stand for gun control &amp; 90% of Real Texans will not have their guns taken away!!,harmful
@USER Don’t use his NJ address.  He is never there.,harmless
@USER Nope. I won’t trade him he is to much fun. Plus we can’t spell HOPE without him,harmless
@USER @USER @USER @USER @USER It was more of an allusion to the must-keep-growing economy and the dependence on bullshit jobs to pay back unnecessary debt to create growth to prevent that whole thing falling over.  I vote according to the circumstances at the time of the election.,harmless
@USER Radical Left: ANTIFA. Victim culture. There are over 100 genders. Hate speech is an act of aggression. Free speech should be limited. No guns. Sanctuary cities. Illegal's have rights too. Open borders. Trump derangement syndrome. Voting party over platform. Feelings over facts.,harmless
@USER He is the worst and creepy too,harmless
@USER let me nigga fish in peace damn,harmful
@USER It's just getting so predictable.,harmless
@USER @USER @USER @USER  how does helpmto buy help the homeless??  Oh. It doesn’t does it? How does it help@USER on low income??? Oh it doesn’t in Work poverty at an all time high. How does it help them?? Oh it doesn’t. Thanks for nothing,harmful
@USER What about the other to girls was that sinnfeinn fault as well oh right it's only the ex hard line republic you are interested in she is the only victim because she would do aunt thing to bad mouth sinnfeinn shame on you,harmless
@USER @USER @USER @USER Engaged in another activity INVOLVING. He is looking away from the road to a camera. That is literally distracted driving. Idk how you're arguing 😂😂,harmless
@USER @USER @USER @USER @USER No kidding and I don't support that. Still doesn't cancel out the many violent protests by antifa. The money and support has been traced to George Soros and he is a big player within the democrat party,harmless
@USER @USER Is this #occupy romper room?,harmless
@USER @USER I had to click on it just to see what the hell you were talking about.  I still don't know.  Is your war on conservatives like the war on christmas?,harmful
@USER Liberals won't cry over milk they won't spill.,harmless
@USER @USER Mueller will be fired after we win the mid terms,harmless
@USER You not in GITMO yet? You do know you will face Jesus face to face don't you? Hope you repent before then because the wide gate and broad way you are on leads to destruction and it will be for eternity! Right now you are not looking so good!,harmless
@USER Conservatives celebrate as their third choice for opposition leader uses the word failure for the one millionth time.,harmless
@USER Dude you are old!!! Lmao. PS: Go Pack Go!!!,harmless
@USER @USER He is great. Wish they moved him to 7 slot before Tucker,harmless
"@USER Ms Weaver is incorrect. Not once that I am aware, has any informed person who advocates gun control said they want to take away all weapons. Semi autos, yes. Better registration, yes. Better background checks, yes. Ms Weaver appears to bend"" the truth to create fear &amp; chaos.""",harmless
@USER Anybody notice this? URL URL,harmless
@USER @USER WTH Dude!!! Seriously..... you are going to CRITIQUE THIS?!?  Take your sorry liberal self to an Antifa protest,harmful
@USER @USER Brought at different times and no space on any coach. She is so red and blue that she said she’d travel next to a ‘random’ of she had to!!,harmless
@USER Why should she go? She is a whole person on her own. She can do her job regardless.,harmless
@USER @USER They thought she would win so they could implement the last part of their plan to use the guillotines from China and blades from Mexico. #MAGA  #LockThemAllUp  #confirmkavanaugh #WWG1WGA  #PatriotsUnited  #GodBlessAmerica  #GodBlessTheWorld  #GodBlessOurMilitary  #100thMonkey,harmful
@USER @USER @USER How dare you for questioning my service in a little thing called the Vietnam War? France surrendered Vietnam to Snowflake Supremo Ho Chi Minh. Liberals JFK and LBJ went in but refused to fight to win. We should go back to Vietnam to finish the fight. Restore the draft?,harmless
@USER @USER @USER @USER By any chance did you sexually assault girls in high school? That would explain why you are so eager to overlook the possibility such a horrid crime &amp; insist on a double-standard which benefits you &amp; the alt-right &amp; back up your justifications wi obvious lies.  I bet I'm right...,harmful
@USER @USER @USER Fk River you are a sick individual. Get a life or make the world a better place or end yours. No loss trash IMHO,harmful
"@USER @USER @USER Trump wanted to be president because he is a narcissist. He still lives a great life"" but only now we, the taxpayers, are footing the bill! Impeach Trump now!""",harmful
"@USER Liberals would still vote for him. They'll claim his comments were Taken out of context and that he is still a man of integrity.""""",harmless
Is anyone surprised that a President who would commit treason with Russia to get elected would pick a rapist for the Supreme Court?#MondayMotivation #Deplorables #MAGA #MarinesagainstTrump #KavaNO #BlueWave2018 #PostponeTheVote #Kavanaugh #StopKavanaugh,harmful
@USER Burt. A cool dude.,harmless
@USER We would rather keep Bieber than Trudeau. You are welcome to Trudeau,harmless
@USER is my absolute favorite in Sharp Objects. She is absolutely sensational.,harmless
. @USER tells us she is an unserious attention seeker  URL  #iphone @USER @USER @USER,harmful
* Christian Kabasele reveals the secrets behind Watford's perfect start to the Premier League season : Beans are banned at Watford's training ground so Christian Kabasele spills the avocado and quinoa. He is is intelligent.. . URL URL,harmless
@USER An insult to holocaust survivors and their families. An embarrassment to film making.,harmless
@USER @USER @USER How many car windows did you smash today while wearing a pussy hat? You anti-American antifa fucktards are a pathetic waste of life. We will slap you down at the ballot box once again. URL,harmful
@USER @USER @USER @USER @USER @USER They coming. URL,harmless
@USER you are the best player in world right now is just matter of time before the world realizes who you are.,harmless
@USER Can we talk about how he is having the worst year of any player in yankee history?,harmful
@USER Didn’t she also say “ Trump will never be president take it to the bank”,harmless
