tweet,label
@USER Establishment turd 💩! Conservatives have a much better memory than liberals!! We don’t have eyes full of hypocrisy blinding us!! URL,Harmful
@USER Your bizarre spin attempts fail because no one trusts one sided zealots anymore. The spell is broken. WE THE PEOPLE do not need people like you and your sick idea. Cater to the loony left like your modern brown shirts antifa. Leave normal people alone,Harmful
@USER @USER @USER Black conservatives are routinely labeled by Black 1% as “Uncle Tom’s.” That is attacking Black conservatives for being Black.,Harmless
@USER He is a lying stack of shit too.,Harmful
@USER Meanwhile media on ANTIFA... URL,Harmless
@USER @USER Has to be MK ultra.,Harmless
"@USER @USER @USER @USER @USER @USER And not one bit of any of that has anything to do with Trump at all."" - Liberals could care less who was responsible &amp; that the majority of the indictments were people Potus never met that did things while Obama was asleep at the wheel. Facts do not matter to the left.""",Harmless
@USER Wait until he is on your coaching staff and you will change your mind.,Harmless
@USER Come on Texans! This man can not replace @USER  EVER! #MAGA2018,Harmful
@USER Congratulations! He is so adorable,Harmless
@USER @USER Yea he is. lol  Sorry you  have to go through this,Harmless
@USER @USER you are welcome,Harmless
@USER @USER Somehow I thought Harambe was gone and now that big ten led silverback is out in a book tour? Wonders never cease,Harmless
@USER this gave me fucking heart palpitations i'm shaking as i type this,Harmful
@USER Limousine Liberals and Western Feminists have much in common but their mutual sanctimony stands out for all to see. URL,Harmless
@USER Holy shit I love her???,Harmful
@USER He is a moron,Harmful
@USER @USER Oh noes! Tough shit.,Harmful
@USER @USER Tbere aren't hardly any Conservatives left in California. Perhaps the threats are just unintelligible robo calls by Antifa comrades jacked up on Starbucks and Lucky Charms.,Harmful
@USER @USER Come up with realistic gun control instead of things like this. It will never pass in America.,Harmless
@USER You voted to trigger Article 50. You are complicit.,Harmful
@USER What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,Harmful
#PlannedParenthood is still receiving over half a billion dollars a year from the #USGoverment. #Abortion is another form of #Slavery  #Savethe8th #prolife #ccot #RedNationRising #teaparty #conservatives #MAGA Don't #repealthe8th #teaparty #PJNET URL URL,Harmless
"@USER @USER Hey @USER the only men"" not doing the right thing are #liberals and #Democrats:  @USER @USER @USER  Rapists, abusers and criminals.  So you can kiss my white a$$ URL",Harmful
@USER Can we just fast forward to the part where he is defensive about Toad?,Harmless
@USER Remember that time @USER cited a very clearly and well-known fake antifa account in your paper? Good times.,Harmless
@USER @USER @USER @USER @USER @USER Fuck if I fry with no money imagine if there was,Harmful
@USER I don't know anything about the kkk although I believe the democrats fund them like they always did.  I think the Dems main terror group these days is antifa.,Harmful
@USER Can't take what they dish out? Joe you are a snake that should be hung by the neck on a live cnn feed.,Harmful
@USER @USER tough to speak your mind at work if your a conservative..amazing that this occurred in work setting. Bizarre.,Harmless
@USER Hopefully your obesity catches up with you by then,Harmful
@USER @USER Yeah and guess what helped DC become Not the Murder Capital of the World?  Gun control! It works!,Harmful
@USER @USER He is such an A-Hole. Sad.,Harmful
"@USER @USER @USER @USER I am for the kneel. My sisters perspective is when you are on the job do your job."" I take that to mean they arent allowed to peacefully protest ""on the job."" I disagree.""",Harmless
@USER Babble!!!,Harmless
"#GoodRead: A Brief History of Repressive Regimes and Their Gun Laws. With the wrong political actors in power, yesterday's 'common-sense' gun control could be tomorrow's vehicle for gun confiscation."" If we lose #2A, we surrender our freedom—period. URL @USER",Harmless
@USER Darcy = Dorsey?   I'm not sure why anyone was expecting a balanced platform when the owner is a satanist.,Harmful
@USER Ha even with them trying to rig the system. They had no idea about divine intervention we 🙏God answered President Trump 🇺🇸🇺🇸,Harmless
@USER He's just another JERK,Harmless
@USER Ashole gonna eat himself to death,Harmful
@USER @USER @USER It’s quite apparent she abhorres the constitution.  Stupid woman.  She thinks she is so much better than anyone else.,Harmful
@USER @USER Lock him up!  He is insane!,Harmful
@USER She is a lost Soul who has to follow the Party Line. I also believe she has sold her Soul for the Lousy 30Pieces of Silver from the guidance of her Horrible Mother.,Harmful
@USER great job winning this debate tonight !!!! You are clearly the best candidate for us. Can’t wait to vote for you on Tuesday.,Harmless
@USER All we ever hear from Hillary is beeching &amp; moaning.  Dang ! That witch never get tired of complaining!,Harmful
@USER A little bigger than I like. She needs to join chubby chaser tour,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER The majority of those are suicides.  You can not provide evidence that gun control reduces homicides.,Harmful
@USER You are ridiculous and need to retire!,Harmful
@USER Nobody cares because he is getting confirmed.,Harmless
@USER @USER That's the problem with conservatives. They mix up etiquette and talent. Both in moderation.,Harmless
@USER He is obviously sucking up to his players because I promise a very large majority of their season ticket base support the President #BoycottTheNFL #TakeAStand,Harmless
@USER Shame on them willing to ruin good man over a 36-year-old groping accusation she can't prove.  They're rabid liberals who don't want a Supreme Court justice who will follow the Constitution.  It's all about politics.  Shame.,Harmful
@USER @USER TRUMP IS A FUCKING ASSHOLE AND IF YOU THINK OTHERWISE THEN YOUR AN IDIOT. MY FRIENDS IN PR WERE HURT. YOU ARE THE ONE THAT NEEDS TO GET EDUCATED. I EDUCATE MYSELF EVERYDAY I TALK TO THEM EVERYDAY. SO STFU,Harmful
@USER @USER @USER Funny how well meaning left leaning liberals have become money obsessed fundamentalists.....strange business brexit.,Harmless
@USER @USER any she is stunning,Harmless
6 people are dead after shooting spree in California @USER URL                     @USER so those thoughts &amp; prayers are working good for gun control,Harmful
@USER YAY - AWESOME 🇺🇸♥️😎👈👍MAGA🇺🇸♥️🇺🇸RepPowerVote♥️🇺🇸strengthened by PowerPrayers🇺🇸👍Red Tsunami♥️,Harmless
@USER IT'S FUCKING TIME!!,Harmless
@USER Just PM you the 1st part of the debate for Sunday on Gun Control &amp; the 2nd adm,Harmless
"@USER Anne Coulter. Oh, and Jack Abramoff. You kids were stupid enough to be courted by Conservatives"" when they showed up on U.S. campuses, back in '80.   So, there's two...""",Harmful
@USER His back hole will look like the holland tunnel we he gets to the male prison,Harmful
@USER Patrick ass??,Harmful
@USER Liberals are all Kookoo !!!,Harmful
@USER Stop saying this shit you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let depression beat me I kept fighting.,Harmful
@USER Combined IQ= -6,Harmless
@USER @USER Doomsday for NFL,Harmless
&gt;Thank you! You are also very pretty and kind URL,Harmless
@USER @USER @USER This is what I get from Twitter liberals. URL,Harmless
@USER #Republicans #Conservatives #Independents Listen 👂 up the #Hillarites #Democrats are repeating #History don't stand for it. #ConfirmKavanaugh now! URL,Harmless
@USER @USER She is great. Hi Fiona!,Harmless
"3)  Conservatives think it because the NeoCon infiltration that successfully corrupted, and nearly destroyed, conservatism has been brainwashing them for decades to accept anything with the free trade"" label as good - and anything with ""protectionist"" attached to it as bad.""",Harmful
@USER @USER They on their bullshit,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yeah ok antifa lover see you in the streets 😉,Harmless
@USER Liberals always find a new low to achieve,Harmless
More than likely she forgot because her mental capacity is dropping each and everyday. This woman is not fit to serve any longer just like she said Trump was not. Remember she is part of the problems and not a solution at all. MAGA URL,Harmful
@USER Because he is a Republican.,Harmless
@USER @USER after which she is thrown under the train...,Harmless
@USER Can't a man call his dog without some old bat bitching about it ?   @USER,Harmless
@USER I thought the left hated guns? And gun violence? Gun control right?,Harmful
@USER Definantly,Harmless
@USER @USER @USER @USER Why? Chairman of Young Conservatives whilst at Oxford.,Harmless
@USER Shocking.  Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.,Harmful
@USER @USER @USER That's correct. Talk to the trees and rocks about how great Antifa is. They cant give you any feedback. People can see how sick and demented Antifa is. URL,Harmless
@USER People who floor cross are opportunistic a-holes that deserve all the backlash they are getting.  She should have sat as an independent then joined the conservatives and ran for her spot against other conservative candidates.  Just think how you would feel if you won that role.,Harmless
@USER @USER Maybe @USER will tweet a bible verse. After all...he is a ferengi. URL,Harmless
@USER @USER I have. Its horse dung. She can't remember when and where. It comes out at the last second. Her parents lost a foreclosure case where his Mom was the judge  she is a hardcore anti Trump liberal  the #MeToo is turning into BLM ANTIFA and there is 0 due process,Harmless
@USER @USER It started when those with money realized their future dreams for business could NOW come true by seeing your ass was on the short list.,Harmless
...then I'll take more seriously conservatives asking cultural questions about whether acts as a 17 yr old should be disqualifying for a SCOTUS seat.,Harmless
@USER What would you trade for Jimmy Mcbuckets? We know he is a big Westbrook fan,Harmless
@USER @USER @USER Wasn't the organizer of the rally that killed someone it was someone that showed up just like the people that show up to antifa and black lives matter rallies cause violence and rioting everywhere they go,Harmless
@USER @USER is mentally disturbed,Harmful
@USER @USER She’ll have a total mental breakdown when he is re-elected!!!!,Harmful
"...Instead of taking concrete actions to help #reunite #immigrant #children who were separated from their parents, push forward gun control legislation, or work to #repeal the Muslim travel #ban, they did Trump’s bigoted bidding without question."" #FamiliesBelongTogether #NoBan""",Harmless
@USER Democrats have no laws!!😡😡😡 URL,Harmless
"@USER A band of liars Eric has a big L"" on his forehead.  He is so disgusting.  Who votes for these people or don't they really, it has to be rigged.""",Harmful
@USER @USER He’s a bitter Barn Inbred. URL,Harmful
@USER @USER @USER @USER Okay that's enough with the A and C shit. They dont care and neither should we.,Harmful
@USER Oh shit this will trigger some bigots,Harmful
@USER Better hurry she is pretty old,Harmful
@USER You are dead to me!,Harmful
@USER @USER Can't stand to listen to that puke. I change the channel when he speaks. He believes his own LIES!!....They're all NUTS!! #LeftWingLiberalDisease #WalkAway #VoteRedToSaveAmerica  🇺🇸🇺🇸#MAGA 🇺🇸🇺🇸,Harmful
@USER He should leak that shit anyways lol,Harmful
@USER He is vile.,Harmless
@USER @USER @USER Exactly. I haven’t watched in two years and I refuse to. As a former @USER fan I think Jerry Jones is a disgrace to the people who have helped make him as rich as he is.,Harmful
"@USER it's literally a narrative that is on par with Nazis punch, antifa punch, they are two sides of the same coin."" noooOOoOo one of these groups wants to exterminate or deport all PoC and Jews, the other just wants to prevent them from doing that, and this comparison benefits fash""",Harmful
@USER The Liberals took over @USER 🙁,Harmful
@USER Let me guess they are a victim of circumstances. But heaven forbid if they got shot for robbing the place all you moron liberals would be screaming gun control. How about kid control or upbringing control of self control.,Harmful
@USER #AmazonPets  This is bonnie she is 2 years old and very friendly she has been through the wars as she got attacked by another dog. She would love to be the face of #AmazonPets URL,Harmless
@USER @USER Very pathetic man !,Harmful
@USER ❤ You are beloved! ❤,Harmless
@USER @USER BTW - Guns are inanimate objects ... it is the evil soul behind it that pulls the trigger.    URL,Harmless
#Liberals have destroyed #California just like they are attempting to do to the rest of the country. #Radicals don't belong in any area of our governments.  Grown ups belong there. URL,Harmful
"@USER  Regarding the story I think I'm going to kill the president"", why is it reporters ""never"" follow up on how a convicted felon could obtain, in this case, 6 guns? What's the police doing about, or would that bring light to the gun control issue? Bias?""",Harmful
@USER @USER yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!,Harmful
@USER He shouldn’t withdraw his name at all because the left has repeatedly been caught fabricating stories just like this to discredit conservatives they’re proven cheaters and lier’s .... a liberal professor from California lol 🖕,Harmless
@USER According the gore hurricane hazel in 1955 was Trumps fault and all the typhoons cyclones and hurricanes are all Trumps fault   And Trump colluded   with God to defeat Hillary.   All true!,Harmful
"2/5 Basic argument: Canada passed gun laws, but ALL gun crime did not stop. Therefore.... gun regulation is ineffective. Only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate Gary Mauser.""",Harmful
@USER   NO ONE needs hunting in Canada Spread the word.There is no place in a civilized society for rifles and shotguns.The Coalition for Gun Control has 200 associations behind us to support and the Liberals. In the name of the safety of our kids Mr Blair ban those guns.,Harmful
@USER @USER But antifa is her people,Harmless
@USER Elon sometimes opens his mouth only to replace one foot with the other,Harmful
*a shooting happens in a country with gun control laws for the first time in literally decades*  Y'all: BUT THE GUN LAWS SHOULD'VE PREVENTED THIS UNGA BUNGA THIS IS WHY GUN CONTROL SUCKS BET YOU DUMMIES WISH YOU HAD GUNS  *meanwhile another school shooting happens in America*,Harmless
@USER I am a survivor of sexual abuse. This woman is obviously lying. Believe me you remember every detail. It's so obvious these woman only come forward to hurt conservatives. But who they truly are hurting is innocent men and women who really have been abused. She should be ashamed!,Harmful
@USER Chinese spy for 20 years drove Fenstine where China wants it- reason why Feinstein realeased name of Dem activist in academia in fingering #KavanaughConfirmationHearing #NEWS #Jobs #Job #marketing #music #art #fashion #ShopMyCloset #florence #ProjectManagement #Crypto #MAGA,Harmless
@USER URL I bet.,Harmless
@USER I can’t understand why anyone won’t want to see these docs in open light. You liberals think the Russian investigations is the big deal. As a American I truly believe the subversion of a elected president by our Justice department and the FBI is far worse for our Country.,Harmless
@USER @USER @USER @USER So pleased you gave me the oppotunity to show some more truth1 thanks so much I love to use supporters of the corrupt as a billboard!  URL,Harmless
@USER @USER They just dont learn. Look at Biden he dbld down on hrc winning strategy.,Harmless
@USER Did he read ‘Mein Kampf’ to understand Hitler’s influences. That would be some photo. Mike Moore buying Mein Kampf,Harmless
@USER you are so wonderful Elizabeth...kisses from Italy....,Harmless
@USER why cant we go 1 day without things being awful.,Harmless
@USER Another has been trying to get back in the spotlight Paul McCartney go back to England shut up,Harmful
@USER Another negative Democrat who refuses to disappear!,Harmful
@USER I have long thought that liberals are children trapped in adult bodies.,Harmful
@USER As he should. The world doesn't stop because you liberals wanna hijack a process and delay at all costs.,Harmful
@USER Yeah my exact thoughts here. Real uphill climb tho to get people to stop saying dumb shit on the internet.,Harmful
@USER Google go to hell!,Harmful
@USER He is reprehensible. Him and Durbin.,Harmless
@USER A Whore MAYOR stealing the money and funded by Dems to bash Potus. WTF is the country doing with a 1960's power grid? God knows theres enough $$ to replace it.,Harmful
"@USER But But But we need more gun control right? Oh wait... GUESS THAT DOESNT STOP CRIMINALS, only law abiding citizens. Which is known. So.... think on why they"" want to CONTROL you and disarm you.""",Harmful
:( She is very evil. URL,Harmful
@USER @USER MSM/Democrats/Liberals describe Antifa as “Peaceful Demonstrators.” In my opinion they are a Democrat Army preparing for war.👹👹👹,Harmless
@USER She is no doubt the greatest female athlete but a sore loser imo,Harmful
@USER What a great day!,Harmless
@USER @USER Why are you wasting time replying on twitter (trolling) on behalf of people making under that amount?  Seems like someone is just a propaganda pusher...or likes gloating to other #MAGA's that they got screwed by Trump. URL,Harmful
@USER and @USER @USER  @USER is inciting VIOLENCE towards Trump supporters on lists to be targeted by ANTIFA.,Harmful
@USER @USER Maybe he can help the liberals with TDS.,Harmless
@USER He’s more qualified than all of you Obama folks put together!,Harmful
@USER @USER The failure is the Liberal experiment to rush everyone away from Traditional Christian Family Values. We have always had violence but liberal ideology has destroyed society. Liberals create crisis situations to further their warped attempt to take power away from individuals.,Harmless
@USER 10 cities to avoid this winter,Harmless
@USER @USER @USER @USER URL Maybe we need to ban knives? What do you think? URL,Harmless
"@USER @USER @USER Except it's not a government entitlement program"".  For somebody who claims to ""troll liberals with facts and logic"", you sure are using a lot of hyperbole and an appeal to emotion there.""",Harmless
No need to look into Keith's treatment of his women ... Dems already know that... MAGA ! URL,Harmless
@USER @USER All he is missing are the inmate number,Harmful
@USER @USER WTF?   Already thin D backfield just got thinner.,Harmless
@USER @USER @USER You forgot the sarcasm tag kid. Some people are ignorant enough to think you are serious,Harmful
@USER @USER “Blame your opponent of the things you are guilty of” - this pope is a satanist,Harmful
Just a reminder to mark your calendar to vote in November if you want #POTUS45 to have any chance of #MAGA #Trump2020 URL,Harmless
@USER @USER You are name calling a decorated disabled veteran. - shame on you. Know your subject before making slanderous remarks.,Harmful
@USER you are something else😍,Harmless
@USER I hope you would give your expert advice on the economic matters to the Govt. of Pakistan even if you are not a member of the economic council. Position/posts don't matter. One can serve the country without any position or post if one really wishes to do something for the country,Harmless
@USER She should start kneeling before matches and talk about how oppressed she is.   Its getting deep in America with all the BS the liberal nuts are throwing up,Harmful
@USER I think I’ll blame all the dumbasses for gun control,Harmful
"@USER Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH""  ""How STUPID could our leaders be"" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL",Harmful
@USER I think Jack is busy right now pushing the feds for their share of the $100-million museum project. Waiting for Liberals to suggest only they can deliver federal dollars.,Harmless
@USER call me a dog cause DAM... I got a bone for you nigga 😘,Harmful
@USER This Russian agent is a DISGRACE. Hey old creep @USER you are going to die in prison. You and Trump sold America to the Russians and it’s time you do the time for your years of crimes. Scumbag.,Harmful
46 million- health care for all! Gun control for MSD students.  Food for the hungry ( wait did we get the ostrich jacket?) GOP is it time yet? URL,Harmless
@USER Same celebrities ready to give Harvey Weinstein a second chance. Convinced liberals are evil and must be soundly defeated yet?,Harmless
@USER @USER If Kavanaugh is confirmed there will be two sexual deviants sitting on the Supreme Court. Both Conservatives and nominated by Republicans. Democrats put women on the SCOTUS and Republicans put perverted men there. FOR THEIR LIFETIME! #StopKavanaugh #StopTrump #SaveSCOTUS,Harmful
💥Putting faces to the Deep State💥  James O'Keefe of @USER Announces Deep State Investigation at the Gateway Eagle Forum. Fantastic! Looking forward to this 😁 #ConspiracyNoMore #PatriotsWin #TrumpTreason #TheTruthShallSetUsFree #MAGA #WWG1WGA URL,Harmless
@USER Still remember this show... sucks man 😞,Harmful
"@USER @USER @USER @USER @USER philosophically speaking, can a hippie, crazy cat lady who supports antiFa still be called a fascist""? literally asking for a friend who's a constitutional ""scholar"".""",Harmful
@USER @USER People died in Puerto Rico because of their government’s corruption !!!!,Harmful
@USER You're a piece of shit for saying that FEMA was successful in helping Puerto Rico after hurricane Maria. 3000 people died. You think that's successful? You really have no soul. You're a fucking horrible human being. I don't even think you're human. FUCK YOU!!!,Harmful
@USER Let her come to DC and testify by being safely surrounded by the DNC’s street army #Antifa and even let them wear those cute black masks. That way Americans can see the diversity of the Democrat party and how they protect their own. Good?,Harmful
@USER @USER #CINO conservatives in name only,Harmless
@USER @USER @USER Trudeau is reluctant to do a deal that involves dairy because that effectively removes a large piece of the Scheer/Bernier split and will unite conservatives. The US will insist so Trudeau has to spin it as  Trudeau v. Evil Empire...and walk away. We suffer.,Harmless
@USER She is a murderer and your whole department should be ashamed of this cover up.  SHAME ON THE DALLAS PD! THERE IS NOTHING NOBLE OR RESPECTABLE ABOUT HOW YOUR DEPARTMENT IS HANDLING THIS SITUATION. YOU ARE AIDING A CRIMINAL AND SHOWING YOU DONT CARE ABOUT THE CITIZENS OF DALLAS,Harmful
@USER @USER Kirk Douglas you are not.,Harmless
"an already-debunked viral hoax"" Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who.  URL #facebook #rosetta #memes #qanon #maga URL",Harmful
"@USER You can probably imagine all the SJW snowflakes that don't feel safe"" working where there might be conservatives lurking in the shadows.  Conservatives are now the Ruskies of the 21st century.""",Harmful
"@USER @USER @USER @USER @USER 2) That's even an ANTIFA motto, By any means necessary""""",Harmless
@USER @USER Sareena was wrong to behave like this. That is not racist just truth. I do not want my children watching this behavior.,Harmful
@USER @USER Because CHEAT if you have to!  Just WIN at any cost is the new @USER motto.  @USER @USER @USER  And MAGA &amp; shit.✊,Harmless
20 Crazy Things Liberals Blame Trump For URL via @USER  Unhinged blame everything on our President.,Harmful
"Gallup: Record-Low Percentage Cite Economy As Main US Concern""  URL #TCOT #MAGA #RedNationRising""",Harmless
#qanon LIBERALS ARE LIKE MONKEYS THROWING THEIR OWN SHIT AT EVERYTHING,Harmful
@USER @USER @USER It started with Cameron and May is even worse. She is not a Conservative!,Harmful
@USER @USER @USER She is talking about herself dude...ignored.,Harmful
@USER @USER @USER She is laughing the most. URL,Harmless
Open borders will bring this to America! Dems are brainless! Vote red like your life depends on it because it does! #KAG #MAGA URL,Harmful
@USER Correction: Antifa - PEACEFUL Protesters,Harmless
@USER @USER Lol good,Harmless
@USER republicans /conservatives are the most disgusting people,Harmful
@USER She is delusional! Get rid of Electoral College so she and her corruption cronies can ruin the USA! They almost did!!! #VoteRedToSaveAmerica  #MAGA 🇺🇸🇺🇸🇺🇸,Harmful
#DueProcess not permitted for #Conservatives but #documented evidence against #Democrat can’t be believed #DoubleStandards #ConfirmKavanaughNow  URL,Harmless
"@USER @USER @USER the you and your liberals""... wow... you don't even try, do you?""",Harmless
@USER Keep Your Pelosi Money !!!!!!! #RedNationRising  #MAGA  #WalkAway,Harmless
@USER You are awesome,Harmless
@USER She is seeing the world through her eyes u have to wonder what kind of life she has lead to be so hateful I feel sorry for her. if we want to show our worth we should be compassionate not start a witch hunt when you do that you are part of the problem not the solution,Harmless
@USER Just reading this gives me anxiety about having anxiety. But it really does suck and takes more than sheer will power to overcome. Don't be afraid to seek help and ask your doctor if you need medication. There is no shame in it.,Harmless
@USER The same is with Union Teachers. That is why Our Children Learn Zero and are Brain Washed by Liberals. Vote to STOP IT NOW.,Harmless
@USER You are one of the mastermind of a big syndicate at BOC.  We will not forget. You will go to jail!😡  #FakeDrugWar,Harmful
@USER Internet sucks sometime,Harmful
@USER Couldn't care less about either one of them.,Harmless
@USER Why don't you say he knew those emails were approved to be released.  He knew he could release them.  His grand standing got called out and his theatrics are unbecoming of a US Senator.  Call him out or you are FAKE news just like @USER calls you.,Harmful
@USER Sad day for all liberals 💃💃💃💃💃💃💃💃💃💃😂😂😂😂😂,Harmless
@USER She isn't.  Antifa doesn't want to hurt her.  Resist doesn't either.  Rest of us want her to put up or shut up. They are gaming us all.,Harmless
@USER @USER @USER @USER What you are witnessing are the conservatives not being the silent majority anymore...we are speaking out against haters like you and lies you are spreading...the fascists and communists are you.,Harmless
@USER @USER Let's focus on gun control laws and then focus on the border wall and get the money from Mexico,Harmless
@USER @USER @USER @USER @USER He lost his virginity This process has been turned into a clown show Protestors democrats paid for was unethical There hate shows in everyway TRUMP denounced Natzi group  and bad on both sides which is true But democrats refuse to denounce Antifa a democratic domestic terror-,Harmful
@USER @USER 👏👏👍👍👍 Exactly!,Harmless
@USER @USER ANTIFA displays hate on those they disagree with...you are being hypocritical!,Harmful
"@USER @USER Funny how on top of things"" you are trying to show you are when its white republicans in the path of the storm. An entire Island was just left to fend for its self for 13 days before help arrived.  Trump is a FAKE PRESIDENT""",Harmful
@USER I’m sure he is. 💜,Harmless
@USER @USER Doesn’t compute!,Harmless
21 things that make Australia a way better country than the US and I don’t even mention gun control URL URL,Harmless
10 high school students murdered in Dallas with WASR-10 Century Arms rifle. The NRA calls gun control research 'unethical'.,Harmless
Win A 15 Shot Rotary Polish Flare Launcher - RGA-86 URL #MAGA #MolonLabe #NRA #2A #Firearms,Harmless
.@USER is right to say that housing associations should be “taking on and leading major developments themselves.” More investment by the @USER will enable them to do so.   URL,Harmless
@USER Maybe the gangs will in Chicago will show up and discuss you philosophy on guns and gun control or sensible gun legislative measures. Since you are from Chicago and Chicago is the home of gun violence in the US.,Harmless
@USER So what about your antifa children harassing and threatening members of congress at their homes? Or is that different?,Harmless
@USER @USER Doubling down was absolutely stupid. You never double down on a pair of eights!,Harmful
@USER @USER Who are you to judge a man. Is your name Jesus? Why fuss about the words he chose? How many did your Messiah @USER bring home. Stop being a troll and wake up. #MAGA #Qanon #WWG1WGA #Trump #TrustThePlan URL,Harmful
@USER 9 times out of 10 I have the dog on my lap and if I get to rowdy he gets scared that I am hurt then he trys to kiss me.Also he is a ham so when the camera comes out he is like pictures?!Let me be in them.He photo bombs whenever possible.😂😂🐶,Harmless
@USER @USER He is a failure in every way possible.,Harmful
@USER WOW THIS COLOUR SCHEME I AM LIVING FOR IT ALSO YOU?? ARE SO PRETTY??,Harmless
231 years later the liberals wants to do away with it. URL,Harmful
@USER @USER Word cause her music SLAPS THERE'S NO REASON SHE SHOULDN'T BE SELLING OUT BIG ASS SHOWS (idk if she is or isn't but she DESERVES),Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank you! ❤️,Harmless
@USER And let’s hope it just gets a lot worse,Harmless
@USER This Jerry Lewis ripoff needs to just go away already.  The guy is so good at acting like a fool because he is a fool.,Harmful
@USER You are right he is a sorry little man...,Harmful
@USER @USER @USER What exactly do you call gun control?,Harmless
@USER He is coming to PurpleUmpkin where he becomes one of the Murples. I will send him a ticket to travel. God speed!,Harmless
@USER As usual the poll was the outlier of all polls asking the same questions.   Lol,Harmless
About to start!! #SuccessConnect URL,Harmless
@USER You are INNOCENT until proven otherwise! I would say most definitely SHE needs to PROVE her story is true,Harmless
@USER Tough to say because football manages to appeal to all sides of the spectrum except maybe the far most liberals...(sorry for the rant lol),Harmless
@USER Please tell that to your fellow Soros Lackies of Antifa,Harmless
@USER @USER What Williams d was take away the attn from a tennis player who won &amp; should have been in spotlight &amp; not Williams.,Harmless
@USER Even London @USER don't like conservatives.,Harmless
@USER @USER You are so right,Harmless
@USER @USER Cats are the Antifa of the animal world,Harmless
@USER GOOBER,Harmless
@USER @USER Sick!!! I hope he is not teaching!,Harmful
@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #FuckEU 💪,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER Whereas you are almost a year late in trying to demonstrate you give a toss about women’s rights + needs under the law. You are a disgrace + an embarrassment to #Keele + the legal profession Alex. Prioritising the rights of sexual predators over their victims damages us &gt; URL,Harmful
@USER @USER @USER @USER 💀😂😂 you for buy give we all,Harmless
@USER Nobody cares what @USER thinks or wants. She wasn’t elected haha. And she’s not helping her party either so stay out there your only helping the conservatives Progressives DONT LIKE YOU,Harmless
@USER @USER @USER Only when u vote out the liberals &amp; ndp!,Harmless
@USER Serena not upset for losing. She is upset because Penalty given the her that men’s tennis does same action but not penalized.,Harmless
@USER Disgusting.. pedophile,Harmful
@USER She already proved she hasn’t a clue about things she is legislating so really have no interest in her comments or opinion.,Harmless
@USER Confidence = Rigged,Harmless
@USER Aight I thought gun control and unaffordable healthcare was the issue snm 😪,Harmless
"#MAGA great thing about hurricane Florence: did not have to hear the bionic woman with the amazing memory"" talk about a party 3 million years ago URL",Harmless
@USER This not not antifa....it's a bunch of cry babies in Toronto.,Harmless
@USER 😭😭😭😭 he is terrible 🆗,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Harmful
@USER Hopefully not.,Harmless
"5/5: @USER The time is right for this House to respond to the concerns of all Canadians. Four out of five Canadians support stronger gun control and with good reason.” #guncontrol #cdnpoli #cdnhist""",Harmless
@USER We are actually thinking of making this event a gathering for local Antifa members and the #Resistance. Make your voices heard against #Drumpf. 🌊🌊🌊🏳️‍🌈,Harmless
- Wherever you are in your journey try your best to appreciate even if it's not where you want to be. Every season serves a purpose. - @ Putrajaya URL,Harmless
@USER @USER @USER @USER @USER @USER Conservatives who love draft dodgers. I love it.,Harmless
@USER Then I'm as crazy as you are cause I believe the same outcome will happen this Sunday 49ers 27 KC 17 Niners baby👍👊,Harmful
@USER @USER Funny because he is a dildo!,Harmful
@USER You are.,Harmless
@USER Easy for the elites to escape the hell the country would be when leftest policies are in force. Take their private jets home beyond their golden secured walls.,Harmless
@USER @USER A national treasure she is. 😂😂😂😂,Harmless
